token,score
All-cause,0.0044271126595468845
in-hospital,0.0048809823248909985
mortality,0.004395368401784883
and,0.0069459195737691095
serious,0.005003238709765959
nosocomial,0.006159814746894294
infections,0.004424189152544167
"(pneumonia,",0.013471050788830033
"bacteremia,",0.005974401512786437
septic,0.005757221441804247
"shock,",0.007774262346462327
all,0.006174818259803728
surgical,0.006989826057018021
site,0.005443289056197127
infections),0.07657097505481769
occurring,0.06863655450910056
after,0.0770937587619903
first,0.07745868750802581
transfusion,0.02185243705111746
and,0.065580799452294
at,0.053651555229741965
least,0.03286033082616739
2,0.05606489910161849
days,0.04356139463151094
after,0.0494002290913508
index,0.03855733542975559
procedure,0.05069197957795417
or,0.039682894883357404
intensive,0.02160072557871768
care,0.015727651371413277
unit,0.022210738599147725
admission.,0.038768261698048936
Secondary,0.006312231795914784
outcomes,0.01167794799454488
included,0.01087542931829919
rates,0.009304780596480423
of,0.011785433297182853
posttransfusion,0.007574726290592302
fever,0.0059721195179832254
and,0.010697100334540077
antibiotic,0.0037179039902379787
use.,0.0060531612466782955
RESULTS,0.5025960495242262
Unadjusted,0.45735674360078327
in-hospital,0.48796896846920373
mortality,0.4864298349248732
rates,0.5173240624847005
were,0.4591718477189506
significantly,0.46383323595662324
lower,0.43267856712819386
following,0.48839914822510927
the,0.46980455202211785
introduction,0.4231793054329615
of,0.5435623035423353
leukoreduction,0.5511694824232292
compared,0.6380747278171232
with,0.511434617695059
the,0.5398065013287072
control,0.5647288960656658
period,0.5613229669632758
(6.19%,0.531195855920875
vs,0.5468157205326901
"7.03%,",0.6153644849190081
respectively;,0.5660871763674485
P,0.6487284759778709
=.04).,0.641899343814906
Compared,0.755946262531479
with,0.66229962244821
the,0.6639690704087097
control,0.6762429700920614
"period,",0.6937971869234112
the,0.6731284309952169
adjusted,0.7039649655661595
odds,0.7002720082183923
of,0.6945849656867251
death,0.650328095722325
following,0.6649392106207085
leukoreduction,0.678016335823056
were,0.6224500303010874
reduced,0.6464220077998339
(odds,0.7046014934274277
ratio,0.7036613248521668
"[OR],",0.6746438770975075
0.87;,0.6805722900089665
95%,0.7616460555162163
confidence,0.7610627844613466
interval,0.7382524036688751
"[CI],",0.5121315670471598
"0.75-0.99),",0.3697095642551835
but,0.589029106962378
serious,0.5992904446956865
nosocomial,0.6123948741594827
infections,0.5729737996798243
did,0.532486838211904
not,0.5559376647887792
decrease,0.490837020456175
(adjusted,0.5121719011418278
"OR,",0.620049600655653
0.97;,0.486204675761012
95%,0.615710147389603
"CI,",0.5833504768269088
0.87-1.09).,0.49039556614506474
The,0.2770926359055963
frequency,0.2984030613930296
of,0.2906090562244171
posttransfusion,0.47427817759257285
fevers,0.34773195035601534
decreased,0.2791210410874847
significantly,0.3013292167832964
following,0.31895626802425525
leukoreduction,0.3763460559332971
(adjusted,0.29935002383299625
"OR,",0.4326416205130915
0.86;,0.2996874656301086
95%,0.3750556690601851
"CI,",0.45595801263716956
"0.79-0.94),",0.32905814071392187
as,0.38059031851346337
did,0.3027641471458808
antibiotic,0.2645786380362927
use,0.3170943047816634
(adjusted,0.27500697028794036
"OR,",0.42925074209286435
0.90;,0.26889083352212095
95%,0.42005742213981156
"CI,",0.3986366773961032
0.82-0.99).,0.1911988681113104
CONCLUSION,0.705376494089685
A,0.2833930961302204
national,0.2501797417492238
universal,0.2750513854808187
leukoreduction,0.8110697072873142
program,0.8936305459520815
is,0.8567303772442981
potentially,0.7966475083646503
associated,0.8484882711551706
with,0.8533816600834988
decreased,0.869286469392808
mortality,0.8074025192676904
as,0.8358821170843623
well,0.8719984440334295
as,0.8520038486705309
decreased,0.8814349811027371
fever,0.7730732893391704
episodes,0.8495118747538483
and,0.8641898470457532
antibiotic,0.8529417896800262
use,0.8479200567943128
after,0.8436609438231721
red,0.8253572011815017
blood,0.8224631636022754
cell,0.8500716836336921
transfusion,0.854930705308701
in,0.8290681257536334
high-risk,0.7362314931101254
patients.,0.7981351653216492
The,0.004549926302034797
signals,0.005018170634064406
and,0.0034227332301438665
molecular,0.003146173700235357
mechanisms,0.004131179489978642
that,0.003537412831627564
regulate,0.007060959570766778
the,0.0036451494967317337
replication,0.003344703338539902
of,0.007561330044276136
terminally,0.003371406062818335
differentiated,0.0051545603287526075
beta,0.013221600787307622
cells,0.012100750625082408
are,0.001962745190079892
unknown.,0.0024269631429363996
"Here,",0.06910864929654426
we,0.10928379761450148
report,0.07115331238929748
the,0.03821152173930163
identification,0.038909655899464504
and,0.02488715376999916
characterization,0.03659878180670539
of,0.030986731107651943
transmembrane,0.03040440776677461
protein,0.029186019171197935
27,0.028158386149017816
"(Tmem27,",0.03878356411085277
collectrin),0.10362639355785414
in,0.04373249490161152
pancreatic,0.07822189204768122
beta,0.04125284588368683
cells.,0.040615648966806736
Expression,0.010824943931595516
of,0.013685486529392844
Tmem27,0.025210883428649918
is,0.00903047662203545
reduced,0.012308636032169437
in,0.014806569665504372
Tcf1(-/-),0.02719699781487993
mice,0.013151412649987879
and,0.02050917043855804
is,0.008130530594792582
increased,0.010159805771843835
in,0.012409602850594025
islets,0.0065797964814115996
of,0.00888182621204251
mouse,0.00890093710088426
models,0.009769941375914797
with,0.006665692590991883
hypertrophy,0.008448718220608397
of,0.009053086543713623
the,0.011275707382775965
endocrine,0.014623081912398719
pancreas.,0.022487293571937874
Tmem27,0.26444124577353345
forms,0.2242788100509389
dimers,0.1657432142520011
and,0.3018592723414626
its,0.2062038828480931
extracellular,0.33476292684114695
domain,0.36852359154953757
is,0.2276739208300938
"glycosylated,",0.2725282729439326
cleaved,0.23815457617329253
and,0.3115078695469181
shed,0.22073397110397824
from,0.3338205799959135
the,0.28146450836924164
plasma,0.3049016447027267
membrane,0.4013945194203232
of,0.3627582648818063
beta,0.2759483614037814
cells.,0.35580903306191675
This,0.17363394174312077
cleavage,0.09533902327973988
process,0.16704311980017905
is,0.105558751236969
beta,0.07606333984837636
cell,0.12051535204588955
specific,0.09337515192903705
and,0.20619351695390756
does,0.10216961207843665
not,0.0895577359505827
occur,0.13851029668208856
in,0.08716023912326382
other,0.0760848399573411
cell,0.12489777403298882
types.,0.057121379032233174
Overexpression,0.7474780354272826
of,0.6758690705276171
full-length,0.7227057256482499
"Tmem27,",0.5898071117215569
but,0.8026067390209827
not,0.8071823186708503
the,0.693400318801156
truncated,0.703339153912784
or,0.6474472804812544
soluble,0.6423224483719849
"protein,",0.6077150396280246
leads,0.8011813972706944
to,0.8039684273762184
increased,0.7933975893651832
thymidine,0.6584891617672955
"incorporation,",0.728135844378005
whereas,0.8314191442933695
silencing,0.7289694005922892
of,0.7194266999377402
Tmem27,0.6919272544115858
using,0.7358080909996428
RNAi,0.6704774996571813
results,0.7800597661974948
in,0.7714032721361153
a,0.7691164270341178
reduction,0.7257949502669226
of,0.7090215809007262
cell,0.7041583007600385
replication.,0.6280647152390276
"Furthermore,",0.6986684930993555
transgenic,0.6358703940319694
mice,0.6094202855709907
with,0.6091799037069081
increased,0.6054082499697283
expression,0.582421049977931
of,0.5824345024395343
Tmem27,0.522925918943936
in,0.640688183059127
pancreatic,0.7724878306099832
beta,0.5782782031731438
cells,0.5898766191080278
exhibit,0.6005077228905407
increased,0.595237653742516
beta,0.56813286633739
cell,0.5644235064885524
mass.,0.5927028965337814
Our,0.3660317224130524
results,0.34763849803125424
identify,0.34025175937112995
a,0.35318546148679897
pancreatic,0.5135178696662804
beta,0.4550648285023574
cell,0.4518055035706019
transmembrane,0.3774517194824429
protein,0.39314664589443843
that,0.38011083430149817
regulates,0.4422504588280341
cell,0.48368277753727723
growth,0.4789402246082343
of,0.4259971144811036
pancreatic,0.5580859785640339
islets.,0.4313838589949856
The,0.02293063678407617
PI3K,0.03161286928494039
signaling,0.023184437623459644
pathway,0.022650003965544882
regulates,0.014822701821372849
cell,0.020677443373796872
growth,0.019277028214937438
and,0.015461004938351168
movement,0.009950320645008674
and,0.012879906460881824
is,0.006925512780834379
heavily,0.006531343961239382
mutated,0.005227465196092144
in,0.00883572158847587
cancer.,0.009615957542863323
Class,0.03738177353704696
I,0.04445199050656133
PI3Ks,0.04749251983335447
synthesize,0.048482687517548785
the,0.07343706882557685
lipid,0.08708508332492952
messenger,0.14455651252750712
"PI(3,4,5)P3.",0.10052218023135709
"PI(3,4,5)P3",0.15384640965944105
can,0.07430284618502676
be,0.05625586735283207
dephosphorylated,0.08117341455508346
by,0.15150841866147113
3-,0.15334779906421606
or,0.07105464096089145
"5-phosphatases,",0.10924700117545032
the,0.06040837803792549
latter,0.0767093468025563
producing,0.1075618292251535
"PI(3,4)P2.",0.1549562384550923
The,0.11408425015307708
PTEN,0.11211006921985091
tumor,0.15790130070183106
suppressor,0.13451032764263143
is,0.09389352191339481
thought,0.08966522906747741
to,0.07944519743782323
function,0.15097484770796046
primarily,0.13153340430210594
as,0.14294028328275413
a,0.1816120252545855
"PI(3,4,5)P3",0.19395598296875055
"3-phosphatase,",0.15055473568495714
limiting,0.16770673243974804
activation,0.12438689144986922
of,0.11101662011521288
this,0.11552841980470606
pathway.,0.15786756461083037
Here,0.36338792188651625
we,0.5248110270705506
show,0.4114826998030255
that,0.25886902084937224
PTEN,0.21783566477924787
also,0.1969054883565187
functions,0.19199014497822467
as,0.22521286641594276
a,0.22289594528174791
"PI(3,4)P2",0.21382100497001982
"3-phosphatase,",0.24117282433049078
both,0.24417837742577175
in,0.311547576330865
vitro,0.3331608031113883
and,0.24372939183865572
in,0.27330971622044176
vivo.,0.2435373855228797
PTEN,0.5483675367414164
is,0.6016664477091027
a,0.6090590333948946
major,0.6011302889670295
"PI(3,4)P2",0.561236184470437
phosphatase,0.6124376777839209
in,0.6277127699162843
Mcf10a,0.5968519401173333
"cytosol,",0.5902114692031047
and,0.7188945905848412
loss,0.619901416761892
of,0.6371870809637329
PTEN,0.643069394695058
and,0.6758412833484012
"INPP4B,",0.6461429107356257
a,0.5826236284438536
known,0.51395508591569
"PI(3,4)P2",0.5262107270142249
"4-phosphatase,",0.5778539628567065
leads,0.6626854764435783
to,0.7049575202928258
synergistic,0.6931324429401303
accumulation,0.6196237997251095
of,0.5890840797397975
"PI(3,4)P2,",0.5971105156104802
which,0.6150887868868475
correlated,0.4617528977914207
with,0.42393545975462266
increased,0.4767722546218193
invadopodia,0.45697721452457435
in,0.48440378566997216
epidermal,0.3754952646845139
growth,0.39605798659102637
factor,0.35238965320094845
(EGF)-stimulated,0.28574783004752186
cells.,0.453216933606842
PTEN,0.657634762552553
deletion,0.6527817300315968
increased,0.7274565655620697
"PI(3,4)P2",0.7198445618952907
levels,0.7264270600241365
in,0.7071267351454916
a,0.6299897470764362
mouse,0.7185417780498601
model,0.7386915217253704
of,0.6414893663193401
prostate,0.7178155698840816
"cancer,",0.6343473203170488
and,0.6902734238847995
it,0.7134899306984372
inversely,0.5658249481653865
correlated,0.6546282623934219
with,0.606112912796276
"PI(3,4)P2",0.6798692765388816
levels,0.6375569967988727
across,0.6049705507819966
several,0.5040865734137071
EGF-stimulated,0.6163205243096284
prostate,0.5981744659452402
and,0.4650150021101676
breast,0.40278102578318015
cancer,0.4440080898355917
lines.,0.513925645497604
These,0.13324915730097756
results,0.1278035102087987
point,0.117194057404655
to,0.09145183941801158
a,0.09573023473073354
role,0.11681647649539181
for,0.11213532310545105
"PI(3,4)P2",0.2327118785661456
in,0.12460727451934149
the,0.12904034386360697
phenotype,0.12264544313360524
caused,0.12529422285789174
by,0.1533083518102134
loss-of-function,0.10922690492141797
mutations,0.14294539480594484
or,0.13040911372953423
deletions,0.09872279968423597
in,0.14289714809383797
PTEN.,0.17984449565815439
BACKGROUND,0.030947034651339286
Interferon-gamma,0.007753542690719759
(IFN-gamma),0.007065919197005166
is,0.004819954478604238
an,0.004266353133938649
essential,0.004349576804142739
cytokine,0.005566269339726122
in,0.0042728249887019855
the,0.0031589515618813853
regulation,0.0038087589499261974
of,0.0031489617814373936
inflammatory,0.0025525642108351486
responses,0.002859360502932927
in,0.0032992368571551876
autoimmune,0.002725471195460132
diseases.,0.0024514428010998534
Little,0.0034182275296883065
is,0.003268098553948821
known,0.003486836479543592
about,0.0025575284160882935
its,0.003073368371765196
role,0.004076890053027192
in,0.0030516146103118534
inflammatory,0.0026109383915109007
heart,0.0025125872401861606
disease.,0.002836606052827559
METHODS,0.13599788270335625
AND,0.06321303415869375
RESULTS,0.15571340842954942
We,0.7482222526397674
showed,0.8338113883805779
that,0.8636636948807103
IFN-gamma,0.6569810209718868
receptor-deficient,0.7172248894136857
mice,0.7818168838931597
(IFN-gammaR(-/-)),0.7001281554261
on,0.7603617642657204
a,0.7166825878078982
BALB/c,0.6770563521834639
background,0.6833305352511234
immunized,0.8119994502637519
with,0.6914928531430943
a,0.733899229128872
peptide,0.787297827476553
derived,0.7312670141335916
from,0.7562982989427882
cardiac,0.7675180816664535
alpha-myosin,0.7339573565381367
heavy,0.8214885124707326
chain,0.7658534609504777
develop,0.8395958349778718
severe,0.8732865787857143
myocarditis,0.8656203843585571
with,0.8710966469946453
high,0.8797254115783156
mortality.,0.4223846379634163
Although,0.4637165502012818
myocarditis,0.4546555007492912
subsided,0.4041295213227796
in,0.44409712208392144
wild-type,0.3758419595926138
mice,0.4322546319011065
after,0.3926890673831336
3,0.4632584309880777
"weeks,",0.3990382062536016
IFN-gammaR(-/-),0.4390744727153257
mice,0.531274279307423
showed,0.5125135682776364
persistent,0.3906831490756213
disease.,0.4411760393227396
The,0.7684815593653571
persistent,0.770948071678873
inflammation,0.7649148591659496
was,0.7582264613491075
accompanied,0.7942943551982649
by,0.7736647385765507
vigorous,0.7970788661217038
in,0.8098596118170869
vitro,0.7652777624727308
CD4,0.8663859903905637
T-cell,0.8598771245453037
responses,0.8138856702865008
and,0.7975132760892825
impaired,0.7480123365096546
inducible,0.8647096218954918
nitric,0.827641914229975
oxide,0.7974998965831032
synthase,0.8532599962263512
"expression,",0.806173607950614
together,0.7422309093531779
with,0.7171900426732128
evidence,0.7068466755712357
of,0.697473651804003
impaired,0.7038543649279394
nitric,0.701501236500223
oxide,0.6918225697892713
production,0.7342158694976253
in,0.6887276614887099
IFN-gammaR(-/-),0.606499027722297
hearts.,0.7386799415078429
Treatment,0.06695196194952674
of,0.07611196184158026
wild-type,0.0568040262810008
mice,0.08707692846221454
with,0.046683087554032984
the,0.05843627697348436
nitric,0.04938515012703689
oxide,0.06107978494423463
synthetase,0.05895207321106314
inhibitor,0.07020957089221952
N:-nitro-l-arginine-methyl-ester,0.6123254360528539
enhanced,0.8196060189758045
in,0.7492620405949794
vitro,0.6580306585907002
CD4,0.8415799398031312
T-cell,0.8089895193819749
proliferation,0.7769793378730435
and,0.797092035002705
prevented,0.8006838597275443
healing,0.8083002205943621
of,0.8171067355160077
myocarditis.,0.7568810730405685
CONCLUSIONS,0.8145006934397586
Our,0.7210268590025652
data,0.7168748290882293
provide,0.6120925086609598
evidence,0.7319598835494313
that,0.8161632847164115
IFN-gamma,0.7262755446201544
protects,0.8318757624473221
mice,0.8366797094637587
from,0.8360684538668377
lethal,0.8492994903885965
autoimmune,0.8617139165989356
myocarditis,0.8394547944782655
by,0.9101525757667379
inducing,0.9074450037365618
the,0.8867806922615102
expression,0.8956240738886988
of,0.9060304562711444
inducible,0.8960389709133199
nitric,0.8337882772562626
oxide,0.7771960463516246
synthase,0.8812353294072698
followed,0.8764197363994033
by,0.8738587739124809
the,0.8755437852322976
downregulation,0.8402766246571974
of,0.8471654168205754
T-cell,0.7778226922500232
responses.,0.8289988084194959
CONTEXT,0.055204779417048315
The,0.00959343913351192
growth,0.013738102543126041
inhibitory,0.0038065712996594105
effect,0.008384264271304065
of,0.018909812342222204
"tamoxifen,",0.03225923888619877
which,0.010348238006146308
is,0.0079339358847924
used,0.008666355527426211
for,0.005506810902522295
the,0.006052611877006062
treatment,0.007952076779267202
of,0.011000214992324477
hormone,0.009778541738229831
receptor-positive,0.00823667239432012
breast,0.013262569187831646
"cancer,",0.006748082588067357
is,0.010998453937563652
mediated,0.009609602007615771
by,0.01750263739768689
its,0.01729129758147383
"metabolites,",0.007394266482072334
4-hydroxytamoxifen,0.024851629988935538
and,0.027481412838563087
endoxifen.,0.0381044646791468
The,0.010852273924638264
formation,0.010448805400218556
of,0.017169970610049805
active,0.008339458720803012
metabolites,0.008207732892710817
is,0.012123908436073126
catalyzed,0.010718439080039666
by,0.013375256562434691
the,0.011539088618834868
polymorphic,0.00864723293247496
cytochrome,0.01025669952269739
P450,0.010077249481434654
2D6,0.009066044525326047
(CYP2D6),0.00918859592557308
enzyme.,0.007801517560654737
OBJECTIVE,0.0017923777317173893
To,0.0013802919108688628
determine,0.0011281329731978992
whether,0.000979432824491379
CYP2D6,0.0016012353113276942
variation,0.001221770369149988
is,0.0013360515217575048
associated,0.0011086720885267662
with,0.0017301796773885477
clinical,0.0009088974942076109
outcomes,0.0009202160738468396
in,0.0011940712829335404
women,0.0010459546831879355
receiving,0.0010173580586724535
adjuvant,0.0011497218674330835
tamoxifen.,0.0021261328290088956
"DESIGN,",0.0014347647241623282
"SETTING,",0.003468680700182298
AND,0.0016038609339864404
PATIENTS,0.0019525064748686692
Retrospective,0.002115539312955773
analysis,0.002292872199919894
of,0.0017833966501156263
German,0.0015194649149711465
and,0.0014646441099877784
US,0.001275759616692498
cohorts,0.0009152971551991024
of,0.001362389258548355
patients,0.001026250677231691
treated,0.0008493629661024852
with,0.0009101995967453128
adjuvant,0.0008085162996446543
tamoxifen,0.0013291655956627346
for,0.0010147188483243489
early,0.0015585196932317016
stage,0.0012765369140271647
breast,0.001503306548453511
cancer.,0.0013068423671321074
The,0.001898379117617663
1325,0.0012082967734597548
patients,0.0012165710617554214
had,0.0014894496377163289
diagnoses,0.0008256891490600897
between,0.0010702383862843754
1986,0.0015486600788369447
and,0.0016402103682095852
2005,0.0011822314407846514
of,0.002066961677778762
stage,0.0017479446828376252
I,0.0019065806458749234
through,0.0021108269692930236
III,0.0030433040706776887
breast,0.0017515656637760615
cancer,0.0016784841184225182
and,0.002367663719021068
were,0.0013290608460426573
mainly,0.0011232011531423396
postmenopausal,0.0012314169781674547
(95.4%).,0.0013429765907335097
Last,0.0016545276224861803
follow-up,0.0013886327053110755
was,0.001741191685947828
in,0.001794310280825612
December,0.0016453327764252182
2008;,0.0014838001460273265
inclusion,0.0009354081027488027
criteria,0.0010971258527506208
were,0.0020700356360722405
hormone,0.000742172181186802
receptor,0.00102851949796722
"positivity,",0.0012993754867766463
no,0.0014318287411599535
metastatic,0.0011724692340890235
disease,0.001121260575692092
at,0.0011361080924538946
"diagnosis,",0.0011639971518161935
adjuvant,0.001070037040819816
tamoxifen,0.0011434985784400135
"therapy,",0.0014421110959934626
and,0.0021552514436383157
no,0.0017841348978561995
chemotherapy.,0.0009488106761378691
DNA,0.027108624991606173
from,0.016604031949221373
tumor,0.012454277075135791
tissue,0.025298036128556755
or,0.02284433193830054
blood,0.013375890548077685
was,0.018406342007501936
genotyped,0.013791858423815324
for,0.037514236300140044
CYP2D6,0.05343029743318252
variants,0.07153831325556008
associated,0.021439011655591332
with,0.028634238070399408
reduced,0.031364363494904006
"(*10,",0.035066839832397716
*41),0.051223707220560695
or,0.025072712673312677
absent,0.023714375214783652
"(*3,",0.03441126033075596
"*4,",0.061466106643608756
*5),0.050649642816326265
enzyme,0.01929130158145552
activity.,0.0252511733669993
Women,0.00697263822929489
were,0.004090291270791327
classified,0.0038602048852053946
as,0.0063737108674728135
having,0.0051329555498811925
an,0.008365837982164082
extensive,0.00670450613625025
"(n=609),",0.007675364224476547
heterozygous,0.008313737863203668
extensive/intermediate,0.009967426934944922
"(n=637),",0.006834961103636905
or,0.006610982034923076
poor,0.007880967977623783
(n=79),0.005407359075470005
CYP2D6,0.00573120424440987
metabolism.,0.005794263437676388
MAIN,0.004872113999603096
OUTCOME,0.005930540639270758
MEASURES,0.004748785111202656
Time,0.007103968393703925
to,0.006874750202530326
"recurrence,",0.0037493369961321904
event-free,0.0035141689593906323
"survival,",0.004227450459292156
disease-free,0.0029659349633093823
"survival,",0.0038991807920122448
and,0.004130606695058676
overall,0.002648183024051444
survival.,0.003767600242998246
RESULTS,0.06370604148852675
Median,0.06940033463664914
follow-up,0.04469548640056434
was,0.08895736661016587
6.3,0.05370913267408405
years.,0.041109940385984756
At,0.14678963928146954
9,0.09789413132518426
years,0.08735219145316975
of,0.13344299824513636
"follow-up,",0.0801967438980906
the,0.1643390693662802
recurrence,0.12958845205113192
rates,0.7640921389628502
were,0.7512549074350625
14.9%,0.8138252700189996
for,0.7449009290331954
extensive,0.7380895157348308
"metabolizers,",0.7309863366779962
20.9%,0.8298299106371502
for,0.7525631384174565
heterozygous,0.741995635736835
extensive/intermediate,0.6922573102160982
"metabolizers,",0.7332744254874476
and,0.7944788353758365
29.0%,0.8123640310156605
for,0.778709409122925
poor,0.7643624918970148
"metabolizers,",0.7145695785021087
and,0.7827986891027118
all-cause,0.7647553951329942
mortality,0.7319839668835587
rates,0.7521246525520818
were,0.7177423093605241
"16.7%,",0.7651205095852471
"18.0%,",0.7657361351368205
and,0.6235058812150904
"22.8%,",0.692916083800886
respectively.,0.6704081040877501
Compared,0.8608823050570125
with,0.7886740905220712
extensive,0.7825543488167294
"metabolizers,",0.7636041932051277
there,0.8599892646741332
was,0.8382235302663468
a,0.8457005138248821
significantly,0.8264930971288135
increased,0.8309264801267132
risk,0.833186782746754
of,0.8640130917093704
recurrence,0.8504742828603847
for,0.8244443022516497
heterozygous,0.7600751643367735
extensive/intermediate,0.7078992992127795
metabolizers,0.7268637377859472
(time,0.8053501269498752
to,0.6413162142658473
recurrence,0.7478768591306386
adjusted,0.7373995411430001
hazard,0.704780827819552
ratio,0.755541015524917
"[HR],",0.703213689593408
1.40;,0.8060041171218032
95%,0.8285544289399278
confidence,0.7752359006872065
interval,0.767346859369199
"[CI],",0.5745935159686464
1.04-1.90),0.6469478998374819
and,0.7074128619564843
for,0.6773307776360316
poor,0.6204647389260791
metabolizers,0.574179636917011
(time,0.6237243800370106
to,0.4999073520313376
recurrence,0.5668666706296587
"HR,",0.6283486500074614
1.90;,0.6271471973818425
95%,0.7058593775145409
"CI,",0.6179271511615916
1.10-3.28).,0.6627219355923657
Compared,0.9096929391396112
with,0.8591472746145074
extensive,0.8566724753699738
"metabolizers,",0.8434023326576354
those,0.8349054079144401
with,0.8720223593062286
decreased,0.8614276365211223
CYP2D6,0.830880670950645
activity,0.8605339673004406
(heterozygous,0.8894725459854559
extensive/intermediate,0.8493886416209743
and,0.8675430176473395
poor,0.8536392965702442
metabolism),0.8407634251004605
had,0.8847171289670145
worse,0.877450626923868
event-free,0.8632978427243138
survival,0.8649246631862492
"(HR,",0.8721487973762565
1.33;,0.8789965856879016
95%,0.9113230652130345
"CI,",0.8423252850458246
1.06-1.68),0.8750326585599533
and,0.899965140182131
disease-free,0.8506535623606826
survival,0.866512973593408
"(HR,",0.860194640648504
1.29;,0.8577315016653472
95%,0.8874892833073296
"CI,",0.826026013664863
"1.03-1.61),",0.5354815268405163
but,0.6221706461261348
there,0.5567528833837211
was,0.5484899514957355
no,0.5440055752940719
significant,0.5154070863581466
difference,0.5082195967705235
in,0.5348954459707456
overall,0.5429620305550461
survival,0.5077158792465389
"(HR,",0.500837362519855
1.15;,0.5747344025273681
95%,0.6297809376171201
"CI,",0.5842113096105392
0.88-1.51).,0.4801852130305764
CONCLUSION,0.8287125846305369
Among,0.8080656604958184
women,0.7867870720942661
with,0.73479282412114
breast,0.782199425979267
cancer,0.7514441114531589
treated,0.7566740255785771
with,0.718528837456516
"tamoxifen,",0.6614026399985985
there,0.7863403920301559
was,0.792396283387814
an,0.7468055491513834
association,0.7846736395642028
between,0.747695071836242
CYP2D6,0.8133703067811889
variation,0.722948750617063
and,0.6645580444827247
clinical,0.7748924215429308
"outcomes,",0.7898683167184319
such,0.8184724653019353
that,0.8389109519364228
the,0.8349777682320001
presence,0.8233600423150953
of,0.8036583849755332
2,0.8060315160717478
functional,0.7937847410537369
CYP2D6,0.8324382712155932
alleles,0.8133164475235942
was,0.8231443286225429
associated,0.8695682949588598
with,0.8511009329423787
better,0.8527269171165309
clinical,0.84853554290783
outcomes,0.8639285898006672
and,0.8038781176530584
the,0.8276614949495587
presence,0.8327527843548888
of,0.8316116391813028
nonfunctional,0.827598903584017
or,0.7494900378068106
reduced-function,0.8116866443446613
alleles,0.8091256770121321
with,0.8309232394733602
worse,0.8320409631029306
outcomes.,0.851374195806823
Nucleosomes,0.023689154234271242
containing,0.010119560748661337
the,0.01634381884694555
histone,0.010081336378739815
variant,0.019954393165580144
H3.3,0.020172807919097632
tend,0.010068498384200403
to,0.007051624929819799
be,0.008614967484465753
clustered,0.0066645024082669455
in,0.012688559602385107
vivo,0.015897653598296337
in,0.00931572537145843
the,0.009091040507243952
neighborhood,0.010257815343879885
of,0.00874708849257172
transcriptionally,0.00813352672243148
active,0.011188785312442983
genes,0.008922643688994633
and,0.009080644758813552
over,0.006599593052044175
regulatory,0.0027281644463780694
elements.,0.003049632169214759
It,0.0020845860219577566
has,0.0017008802884902583
not,0.0018564218614381411
been,0.0019370117965241897
"clear,",0.0022681884775733294
"however,",0.002502357231536257
whether,0.0019335243482399443
H3.3-containing,0.003138651378170077
nucleosomes,0.0033152881496326886
possess,0.0018307950226480088
unique,0.0016249516259224095
properties,0.0021372693927152638
that,0.0016758202999990106
would,0.0019789434405395774
affect,0.0022770668265359984
transcription.,0.0022771269514579797
We,0.2612184365744429
report,0.2016531089055033
here,0.2948293031128571
that,0.12092499581052277
H3.3,0.0839195018766711
nucleosomes,0.07305367948433932
isolated,0.04789963224795977
from,0.060638167733501024
"vertebrates,",0.07568307744032922
regardless,0.03912507514776647
of,0.044889672842213825
whether,0.028250883555296775
they,0.05851571857461112
are,0.04913342300297548
partnered,0.05993190888232027
with,0.057558776297717704
H2A,0.058717862520251775
or,0.01986485946686339
"H2A.Z,",0.05817828038239883
are,0.07580253269381235
unusually,0.12308288997214384
sensitive,0.10906273603444357
to,0.1956969720622956
salt-dependent,0.12020717366505455
"disruption,",0.1322584447062062
losing,0.13955640550985401
H2A/H2B,0.1508520113288614
or,0.11126765073774164
H2A.Z/H2B,0.1513096025362433
dimers.,0.22420340924876556
Immunoprecipitation,0.22215929260987086
studies,0.36549904884634143
of,0.23078132258286363
nucleosome,0.22742506657316972
core,0.18991440094538262
particles,0.2232268340178882
(NCPs),0.1987995576288781
show,0.42101447399944447
that,0.43434561312927983
NCPs,0.3052500128372027
that,0.3667872321170956
contain,0.37547541027551584
both,0.5008919751122508
H3.3,0.42154063510914336
and,0.482509030995287
H2A.Z,0.4370183219153127
are,0.4034438976472937
even,0.435155701809039
less,0.46068582080091053
stable,0.4016928632243609
than,0.49505219228691466
NCPs,0.41304515089479216
containing,0.4243823961469308
H3.3,0.49859017321075105
and,0.5132126154177614
H2A.,0.4674585564724843
"Intriguingly,",0.2416517708866275
NCPs,0.23325808337948561
containing,0.2514592341531243
H3,0.2882970273903038
and,0.2134881261267747
H2A.Z,0.24938200027051383
are,0.17446030310277683
at,0.09923871389732816
least,0.09718602627151533
as,0.11816853714473072
stable,0.12580321628909147
as,0.0936941674156746
H3/H2A,0.11586367920773753
NCPs.,0.1879349090640483
These,0.06695127683499942
results,0.055071013959658216
establish,0.044507388085304016
an,0.033614443076494326
hierarchy,0.027986969296810778
of,0.020984284094208445
stabilities,0.0251097757733459
for,0.031318715739842004
native,0.03404840693652012
nucleosomes,0.0368565063198299
carrying,0.02335218327937115
different,0.02042727514698001
complements,0.028127564767208117
of,0.0212618548929603
"variants,",0.02317541686231016
and,0.09550686591145413
suggest,0.05189563387621917
how,0.03713650332725714
H2A.Z,0.04242503544693037
could,0.05673755590912553
play,0.040938386487388935
different,0.029781263273890298
